cycle,parsed_valid,parsed_type,order_ref,side,shares,price,timestamp,stock_symbol,match_id
36567,1,0x0,0x3359d74984316454,0x1,0x23596,0x9238,,,
36597,1,0x3,0xc62a86652796f1,,0xb865a,,0x8e04e2bc7d6a,,0x710ce2594c432d0
36606,1,0x2,0xa414ea62e60153fa,,,,,,
36633,1,0x4,0xa31c67d39fe45edf,,0x4b1b1,0x3b766,,,
36656,1,0x1,0xed2bb8c7bf839c41,,0x68d3d,,,,
36696,1,0x5,0xbd21ca8aaf49e894,0x1,0x12e,0xd4a11,0xd7d4a205987c,0x4750585a20202020,0xb0570a5fdce95b5e
36723,1,0x4,0xd08d95e132a82904,,0x835aa,0x75117,,,
36759,1,0x0,0x6a39b217fa14981,0x1,0x55024,0xa2f65,,,
36768,1,0x2,0xdfafe0108087e46b,,,,,,
36798,1,0x3,0xcc77a8460774a721,,0xbf859,,0xdd6b3ca70492,,0x4b56d9dfddd2436b
36821,1,0x1,0x39ef611c30b51f6d,,0x39e28,,,,
36861,1,0x5,0x2a085d6ef8d74b53,0x0,0x4ee,0x7be4,0x1c79270288bc,0x4347554945202020,0x7c98f3b118b5833e
36888,1,0x4,0x3103071bf63e34df,,0x5607b,0x6039a,,,
36924,1,0x0,0x696d105af333ae95,0x0,0x7e30e,0xe1dea,,,
36954,1,0x3,0x99c0e8681ec7cedb,,0xf3bad,,0x1d21fd584d31,,0x5fd6d638daf932c0
36963,1,0x2,0xabf00073ecc91510,,,,,,
36986,1,0x1,0x26a59279bf734db4,,0x1f745,,,,
37026,1,0x5,0x3549d76d8e7c7514,0x0,0x237,0x5bb47,0xe9b3d6f73823,0x5659565920202020,0xa5b4dc26cd8d06a9
37053,1,0x4,0x2bf5d3408ab0ffbc,,0x21a3c,0x317b,,,
37062,1,0x2,0x38e73d6aed102be,,,,,,
37098,1,0x0,0x94f90b0151866d2,0x0,0x121ed,0x802bf,,,
37128,1,0x3,0x4903fe71ee1e21a7,,0xf24cc,,0xad57d2387331,,0x6f055054e9e72664
37151,1,0x1,0x90a6440525a83d4a,,0x3a835,,,,
37191,1,0x5,0x9d6d38448aac74d,0x0,0x224f,0xf025f,0xb0e70315121,0x4e594a2020202020,0xb651e26cb6f81bb6
37218,1,0x4,0x9e9abb56f4f31bec,,0x82d4a,0x5f704,,,
37227,1,0x2,0x8c81337646d0e307,,,,,,
37257,1,0x3,0x5a521580d0fcd55e,,0x8fa2b,,0x414593629e95,,0x7fa4585c921b6c37
37293,1,0x0,0xf149cd6885e72d6e,0x0,0x9360c,0xbb155,,,
37316,1,0x1,0xb24a5456a9806a3a,,0xde6c3,,,,
37356,1,0x5,0xd77a906bad50d8f2,0x1,0x2204,0xe3653,0x75a74fad5c81,0x4b4a4d454a552020,0xe5a51bde15602e4a
37383,1,0x4,0xc961f5f57506d5ab,,0xc0bf,0x3349d,,,
37413,1,0x3,0x80a48ac4982c5cbc,,0xeb56c,,0x7fc3aee0770,,0x8ef79cfd7023e794
37449,1,0x0,0x92858b65e075c508,0x0,0xf39cf,0x92da4,,,
37458,1,0x2,0xd707b472d7f8c6eb,,,,,,
37481,1,0x1,0x3f460fd07bd2472c,,0xebf9b,,,,
37521,1,0x5,0xee7fe4f4b6a5b52c,0x0,0xd99,0xb236d,0x39978175f807,0x55474c4148422020,0xf6788d3525115416
37548,1,0x4,0xe73ddeeb1f8fb951,,0xbb564,0x2e690,,,
37578,1,0x3,0x6696727a4499049c,,0xf97,,0xc54684548855,,0xae77903c510c216d
37587,1,0x2,0xdbcf16ca014f1266,,,,,,
37623,1,0x0,0xf2262e0645ae1d74,0x1,0x2504a,0x9bafe,,,
37646,1,0x1,0x5aceb7e41d3058ad,,0x79d6,,,,
37686,1,0x5,0x469a8cc8cfb9bb26,0x0,0x257e,0xd6383,0xc58e686dfd42,0x5049524459542020,0x20c74f07bd7d7f1e
37695,1,0x2,0xef43b79c7d305cd0,,,,,,
37731,1,0x0,0xa77f3fab21cfad3,0x0,0xb8a9b,0x574ad,,,
37758,1,0x4,0xa8299f9e73aeda84,,0x36f86,0x8f33,,,
37788,1,0x3,0xdcf60bb5f1a91f7b,,0x96a4b,,0xca08a36d1f85,,0x3bd96e1a731acea8
37811,1,0x1,0x4a9f99fcbd7a6c3f,,0x45fda,,,,
37851,1,0x5,0xbc2684a15178c162,0x1,0x13b0,0xdcbb0,0xb795c09cf595,0x554b495520202020,0x5b3b81a95a4abfbe
37860,1,0x2,0xefb9e2919f365b7d,,,,,,
37896,1,0x0,0xf1453c6da4b0f6,0x1,0x89dc9,0x7671e,,,
37926,1,0x3,0xfdeea6345a88d16,,0xa7a9e,,0xca84c10a2d36,,0x546ebcfc767ab6c2
37953,1,0x4,0x4185278beeb0e65d,,0x4db6f,0x56e6c,,,
37976,1,0x1,0x1143ccc3ea2822f,,0x66fda,,,,
38016,1,0x5,0xa844e102c3ee0ae2,0x0,0xc24,0x7dd55,0xd9226736b22e,0x5346574620202020,0x22ed24e7d9459692
38025,1,0x2,0xe7f7bfafa88bbb83,,,,,,
38052,1,0x4,0x403b41071d42d3ed,,0xe71b5,0x3620e,,,
38088,1,0x0,0x75e008ef04090605,0x0,0x37ed4,0xe7c41,,,
38118,1,0x3,0x7f00da86823e9d3,,0xbe5b2,,0x7e0b42a01d2c,,0x3230a966cc8e794
38141,1,0x1,0xa5127958ab438bb3,,0x19104,,,,
38181,1,0x5,0xdecd3ea51a9bfbd0,0x0,0x2503,0x689b6,0x819d273fcfff,0x43464c465a202020,0x66d7f89e31fed225
38190,1,0x2,0xeadf946f60c9dd5f,,,,,,
38217,1,0x4,0x8bbb5f488e1bae0b,,0x9ac98,0x222e1,,,
38247,1,0x3,0xb10f3fbed43fd90b,,0x7d53e,,0xab2aa4d451b1,,0xb80b19451b35d529
38283,1,0x0,0xd8806fde428f53a3,0x1,0x99b4d,0x4a5d2,,,
38306,1,0x1,0x43d72f0d5f63736,,0xe05ed,,,,
38346,1,0x5,0x8533ee54c446d8ac,0x0,0x92e,0x731e4,0x35cd015f4a7b,0x504d5a4520202020,0x5827188e5ce4f914
38355,1,0x2,0xf4c146f683a1f5ae,,,,,,
38385,1,0x3,0x5e9fef29f2053f3e,,0x387b1,,0x7524db0fa91f,,0xe4a16042f38e4e1e
38421,1,0x0,0xc31dac97cd66ec83,0x1,0x76ec1,0x2b26e,,,
38448,1,0x4,0xe137b7cbd59448e9,,0x87893,0x51584,,,
38471,1,0x1,0xa4658a7c071d1dc6,,0x276fc,,,,
38511,1,0x5,0xa880937631090d38,0x1,0x25b3,0x626e7,0x6eee64ffdcd6,0x4e46575756472020,0x915f94e65a890593
38520,1,0x2,0xec6435a30bb7ff5e,,,,,,
38550,1,0x3,0xe48271770aaa7589,,0xe9416,,0x415186156279,,0xbeaef44816b05a36
38577,1,0x4,0x4391c37af92f7292,,0x2f185,0x7944f,,,
38613,1,0x0,0xa7dd99ab91db87a8,0x0,0xcbabc,0x5c7ed,,,
38636,1,0x1,0xcbe92abdcdf60ce,,0x41edb,,,,
38676,1,0x5,0xde8522e2c5f27340,0x1,0xe11,0x7cf91,0xb608c3110763,0x41595a2020202020,0xaf2bb8243ea00f4
38706,1,0x3,0x23b28b7091398fd4,,0x83e04,,0x9ee080cae91,,0x5d1115eb1852ae8c
38742,1,0x0,0x7ef3ab68d1257aff,0x0,0xb2dc6,0x33a75,,,
38769,1,0x4,0x2c3f4cdd6c09689e,,0xb45d7,0x69dda,,,
38778,1,0x2,0xa0ede8f23748e689,,,,,,
38801,1,0x1,0x2dd3a8098dbf0ecb,,0x2f14e,,,,
38841,1,0x5,0x95e43f79e1886cc4,0x1,0xc70,0xb662a,0x672e797bcf86,0x5459414a20202020,0x378904ebb413c975
38871,1,0x3,0xd3df130415c15ac9,,0xa3d31,,0x9c021deef203,,0x7489bb2b0b87901f
38907,1,0x0,0xf735fabde9d410b4,0x0,0x87c8c,0x5c56e,,,
38916,1,0x2,0xacf1323c497b93a9,,,,,,
38943,1,0x4,0x1c1c594e79cd05a0,,0xa587,0x161f,,,
38966,1,0x1,0x6997d757d90d33db,,0x95f8,,,,
39006,1,0x5,0xc8d23ffa7968b61e,0x0,0x1fa2,0x71be2,0x385f91492632,0x594c4f5620202020,0xfbe0869108c68252
39036,1,0x3,0xa78dd5caad2044dc,,0xc9c3f,,0xca95433bf16c,,0x470eb93cc74d25e2
39063,1,0x4,0x478ff797ddd93352,,0x4368c,0x65a2b,,,
39099,1,0x0,0x65f4b4e59f7b66be,0x0,0x7fde1,0xb6667,,,
39108,1,0x2,0xc0115900227ba165,,,,,,
39131,1,0x1,0xf6908b47a73ebd7c,,0x366a0,,,,
39171,1,0x5,0x1d5e9f1097b3fc55,0x0,0x1f0,0xcd67e,0x9504c7fbdd14,0x5653414b45442020,0x2388073fa8ccfd80
39201,1,0x3,0xf1d2b6ac7d85b5e3,,0xc51f2,,0xc14c3e33e61b,,0x6daedafd51cb3a2a
39228,1,0x4,0x6642e044f83575ae,,0xceeea,0x4bb7f,,,
39237,1,0x2,0x5c6d26ed35a141f,,,,,,
39273,1,0x0,0xc1d23bf0a34511c0,0x0,0xd7b6f,0x9728f,,,
39296,1,0x1,0xe03bf8a6dc8b735d,,0x4e3ac,,,,
39336,1,0x5,0xdff26ee7f30baa39,0x1,0xf03,0x7d67b,0x56e956d85395,0x43514d504f202020,0x634d83923e86833e
39366,1,0x3,0x8ba093993cbacb3f,,0xe857f,,0xcbeebb6375e2,,0x1d3e688f8efdb7d2
39375,1,0x2,0x8a2607f66c548374,,,,,,
39411,1,0x0,0xcf22e0bb7d853b5f,0x1,0x7e3fa,0x22b12,,,
39438,1,0x4,0x83e206199e99f302,,0x182e5,0x131c1,,,
39461,1,0x1,0xa2496eea42ac1610,,0xdedf0,,,,
39501,1,0x5,0x2c98eb611c9739c7,0x1,0x234e,0x7defa,0x8a6852a77de7,0x54535a2020202020,0xb8908318e1117ce1
39531,1,0x3,0xb207e7f5b34cffa0,,0xbd86d,,0x122fc1b87c99,,0xbc1a90f1857dde8c
39540,1,0x2,0xb2695fa034942a04,,,,,,
39567,1,0x4,0x8896957269540767,,0x69855,0x4c8bb,,,
39603,1,0x0,0x7de1e1b726ab457c,0x1,0x46954,0x30e39,,,
39630,1,0x4,0x1a8555c18996fc03,,0x88253,0x14ed2,,,
39666,1,0x0,0xe3a698e5f194d1f9,0x1,0xdf021,0x21108,,,
39689,1,0x1,0x9c7991ec974105f5,,0x7c8c0,,,,
39698,1,0x2,0xada8400d3c4c6e5b,,,,,,
39728,1,0x3,0x4a6adbf56674315,,0x8f5af,,0x7e3d117b7a73,,0x429eefdebd58c856
39768,1,0x5,0x72cf2adaa18349d7,0x0,0x135c,0x17498,0x2b9f7f1f4adc,0x4e43464b45422020,0x376556938dc2f3a4
39795,1,0x4,0xd52dd93d86763934,,0xabcce,0x39497,,,
39831,1,0x0,0x97f950ff349ee59d,0x1,0x8c039,0x4dbd4,,,
39854,1,0x1,0xb11c446b2e379cf8,,0x1eb74,,,,
39863,1,0x2,0x337cc5506fbc78dd,,,,,,
39903,1,0x5,0x20be087b427e342,0x0,0x12,0x386be,0x39354e980777,0x4746442020202020,0x19e24fc1a07e43cf
39933,1,0x3,0xb1bedbacb00ae463,,0xc8ccf,,0x28f9913a18f,,0xa2da9c410717b76a
39960,1,0x4,0x559b6134c715b14d,,0x660a3,0x21231,,,
39996,1,0x0,0x5e5cf9c8c01c852b,0x1,0x8a67b,0xa1622,,,
40019,1,0x1,0xf95dd5e7834207a1,,0x86394,,,,
40049,1,0x3,0xafce7069f998d794,,0xdbb17,,0xd5fbbdca9a50,,0x6d6db3c18de30766
40058,1,0x2,0x2fc4b46c1ab159a8,,,,,,
40098,1,0x5,0xf6a86113ce2c64b8,0x1,0x63b,0x108cf,0x3fa6311eeb71,0x564d595720202020,0xf86cdcdae0087ff8
40125,1,0x4,0x448407da9b2e2b8,,0x4d893,0x674de,,,
40161,1,0x0,0x3d1fcdfa73c380be,0x0,0xacdb4,0xc8e2,,,
40184,1,0x1,0xd79085bb92ccbfa3,,0x640e3,,,,
40214,1,0x3,0x8d68b14c8722e25e,,0xe83dc,,0xdbeefed1e9e3,,0xd13ffeb036936c08
40254,1,0x5,0xd07a6b7debb988a6,0x1,0x64,0x22315,0xca077101395c,0x4e58445720202020,0xf1c554d304302dcd
40263,1,0x2,0x40ba8bc22e905d5b,,,,,,
40290,1,0x4,0xd5d5f3c36f126cf,,0xc386d,0x3bbb8,,,
40326,1,0x0,0xe8b8267aa3e462fb,0x0,0x55474,0xed9ff,,,
40349,1,0x1,0x41a8b0a05569ff18,,0x75a4b,,,,
40389,1,0x5,0x42789d2a07095350,0x0,0x2351,0x1dad3,0xa47ab0e349e6,0x5250494451412020,0xf61bf1059cea7483
40398,1,0x2,0x84b9e4b1157d230d,,,,,,
40428,1,0x3,0xad2640136990bde7,,0xc0e0a,,0x600c50726cb5,,0xd2c524f72db0eef4
40455,1,0x4,0xc9b5d594547e4ca5,,0x48844,0x63556,,,
40491,1,0x0,0x8741f19e904b3043,0x0,0xd9aac,0x4223,,,
40514,1,0x1,0x7e5e105d930470c4,,0x47c72,,,,
40554,1,0x5,0x996a6d66aad88307,0x1,0x295,0xd64ac,0x2f26dc11c258,0x4343492020202020,0xe4cc260d7dd36c2b
40584,1,0x3,0xf4063e97c2e3aaa8,,0xed94b,,0x76bd7df6a0ec,,0x176b6934cfbcf774
40593,1,0x2,0xf754dc73f244bee9,,,,,,
40620,1,0x4,0xc0f04949876e7497,,0xa3637,0x164a3,,,
40656,1,0x0,0x4601a9f629b0c4d1,0x0,0x60697,0x65347,,,
40665,1,0x2,0xd3c38f08aca98941,,,,,,
40688,1,0x1,0x3d95b9ca0bb00db9,,0xb71d8,,,,
40718,1,0x3,0x1f7bc02cf41e707f,,0xe1336,,0xc2a498eb795b,,0x97e19184abee81ea
40758,1,0x5,0xe80f277b34d6b2e9,0x0,0x4e3,0xba3b4,0x338ea3f7a7fe,0x4e54534641452020,0x2ffaeaa25365c6ac
40785,1,0x4,0xf55584e4008c7f5c,,0x9ad75,0x2f3ed,,,
40821,1,0x0,0x63588a52f573007c,0x0,0x30fce,0xb0e70,,,
40830,1,0x2,0x914c7e19166105e,,,,,,
40853,1,0x1,0xf64553ebb27bc167,,0x3dac6,,,,
40893,1,0x5,0x2b4920b63b4ab31c,0x0,0x2fb,0xdfc50,0x398ac73875e5,0x4e425a2020202020,0x3ce16a52cdbec375
40923,1,0x3,0x13d3546e51f5da27,,0xe1740,,0x5f4e100f59d5,,0x90adb881161d2c7e
40950,1,0x4,0x84af648aa8e07630,,0x5ce02,0x841,,,
40986,1,0x0,0xab5464aeab1a697f,0x0,0x2bc68,0xe426f,,,
40995,1,0x2,0x9c78dee966d48acb,,,,,,
41025,1,0x3,0x7bfd8748be9782e8,,0x34032,,0x76bbf895facb,,0x7f02399875365f79
41048,1,0x1,0x23313aa27be542e1,,0xccc1,,,,
41088,1,0x5,0x9230d6bb4a22b61d,0x1,0xab,0xbd36a,0x342577d08862,0x435a514e4c202020,0x6a519a655b2260d8
41115,1,0x4,0x81f211266ee024a6,,0xa40e4,0x1a925,,,
41151,1,0x0,0x6cfbde92a6da80dc,0x0,0x76667,0xb68,,,
41160,1,0x2,0xb4a25dff4103df66,,,,,,
41190,1,0x3,0x35dcfc0eba63f278,,0xa9545,,0x883bdd915a69,,0xbd5aab12630532af
41230,1,0x5,0x42b01e57f39451b9,0x1,0x1701,0x1d536,0x618e51963e4f,0x574153494c202020,0x3e4703b9763e3d51
41253,1,0x1,0x11def8996e92ef18,,0x9d8e9,,,,
41280,1,0x4,0xca01c146bf7a85f9,,0xf26c7,0x1e96d,,,
41316,1,0x0,0x7e30c07b42ec08a5,0x1,0x81714,0xb80f4,,,
41325,1,0x2,0x5171d83b9fe644ee,,,,,,
41365,1,0x5,0xf23c35097dd4ed40,0x0,0x1144,0x86e8c,0xcc99ec416130,0x4a4c544d20202020,0x6ccbd12dc2f27200
41388,1,0x1,0x587be0d391a11d98,,0x5a56b,,,,
41418,1,0x3,0x2007ca6a86396654,,0x31837,,0x77f782e69b7c,,0xf57feecccaa3f6e7
41445,1,0x4,0x6cf26f05862401af,,0xdb0fb,0x8c46,,,
41481,1,0x0,0x91a09d63b460e124,0x0,0x4ee52,0x120f9,,,
41490,1,0x2,0x736dadd90fcc5679,,,,,,
41530,1,0x5,0xc2f5fdce341f2b8f,0x0,0x1069,0x1d7be,0xb140f6b6367,0x475046525a592020,0xee4f545d281fd148
41560,1,0x3,0x5359b5d4e2fda4f0,,0x24084,,0xfe8b2693b903,,0x9f54cf8cab37a22
41583,1,0x1,0x71b28780499c6992,,0xab63c,,,,
41610,1,0x4,0x39ef74657b2b007d,,0xc55f7,0x1686f,,,
41646,1,0x0,0xb2bad555a039fa78,0x1,0x4ec60,0x4352e,,,
41676,1,0x3,0x85d91159b554ad94,,0xba0ad,,0x4f513cab787,,0x8ce316e4c128d288
41699,1,0x1,0x4ee91c1e7a0ceeeb,,0x4a9f5,,,,
41708,1,0x2,0x3b27f06adbc6a8d9,,,,,,
41748,1,0x5,0xc36bdbb9ac0bde54,0x0,0x152c,0xdc71,0x8006b12205c5,0x48474454544d2020,0xee5dce6161e68be0
41775,1,0x4,0xb00ffe6c0a4fc5ed,,0xb62d6,0x39f60,,,
41811,1,0x0,0x71f30bb2edc11bef,0x1,0xe7aa1,0x9d2fb,,,
41841,1,0x3,0xe2fa83b3a7c53359,,0xb1c6e,,0xb08eff46d02a,,0xa0e76b7a75a15611
41864,1,0x1,0x7b9a47e2cd8d6712,,0x25c66,,,,
41904,1,0x5,0x37029a8510bd9385,0x1,0x19fe,0x11d5d,0x780634c64fd5,0x4e53552020202020,0x2ac5df969a535676
41913,1,0x2,0xe8f84acf1538721d,,,,,,
41940,1,0x4,0x54c19e6652503d6,,0x4bd3,0x3a81e,,,
41976,1,0x0,0x3af7d6fd419079cd,0x1,0xac319,0xcb5d6,,,
42006,1,0x3,0xe1a42a3e8285e516,,0xd9fa,,0xa67f973149e7,,0x5e4cb78826151dd2
42015,1,0x2,0xfd73bf249b556f91,,,,,,
42038,1,0x1,0xf7e59be780d1c295,,0x7b3e9,,,,
42078,1,0x5,0x8929a560a26c57f6,0x0,0x2653,0x10fd6,0xf61af88cefdf,0x4c54492020202020,0xcc21cf46759a291
42105,1,0x4,0xd8c6b4f674115de3,,0x7e26c,0x4bd5,,,
42141,1,0x0,0xc4eb0588784b8e97,0x0,0xa1f22,0xd7828,,,
42171,1,0x3,0x6ba3c8df7384aac9,,0xa129e,,0x1df71231484,,0x6d68cddc70a19e56
42180,1,0x2,0x674886b21c343b54,,,,,,
42220,1,0x5,0xf5e385e3596268ab,0x1,0x413,0x571d0,0x4e9644704ac9,0x4d5a554820202020,0x811aff8b39b80a9
42243,1,0x1,0x582f720dc132aa7b,,0x3f808,,,,
42270,1,0x4,0x2a6f71a0119023c3,,0xd2254,0x62def,,,
42306,1,0x0,0x645570add25e9edc,0x1,0x50ee3,0xc1e4c,,,
42336,1,0x3,0x971ea7e55e6eddfc,,0xb8949,,0xac5df5ca66ca,,0x545dcec978201a7c
42376,1,0x5,0x9a1fc2224d6dbb24,0x1,0x2b3,0xb3bda,0x395259998c50,0x574955415a4e2020,0x86d724123beedaeb
42399,1,0x1,0x47b06fadf9bd0e8c,,0x2d871,,,,
42408,1,0x2,0x42293214b2e1680,,,,,,
42435,1,0x4,0xcffad4b610d851e3,,0x3797f,0x28b5b,,,
42471,1,0x0,0xf6cc422abb742eda,0x1,0xdfb39,0x12ed1,,,
42501,1,0x3,0xc73fa53413f9640,,0x753b9,,0x2c5e60288a1,,0x8618f4c354d4ebff
42541,1,0x5,0x740d09663521351,0x0,0x2d9,0x24db3,0x387d274234d,0x55525442484a2020,0x3d4e83b814369c1
42550,1,0x2,0xb5e2fc52cce8a4,,,,,,
42573,1,0x1,0xa919faa790852021,,0x1fbf7,,,,
42600,1,0x4,0x758f600e7808ddde,,0xceef7,0x3020f,,,
42636,1,0x0,0x1a54a19162b6cfd9,0x1,0xdce12,0x4ac9d,,,
42676,1,0x5,0x3f8752f372e43955,0x0,0x999,0xdfc20,0x92dc4d493f67,0x5a4d595a57202020,0x847a7d720002cabe
42699,1,0x1,0xc29b804b73a84460,,0xc1554,,,,
42708,1,0x2,0x30486b16636f5ccc,,,,,,
42738,1,0x3,0x646d56833e3c82dd,,0x16445,,0x11ff254318e1,,0xb728f00cb7539798
42765,1,0x4,0x9c2d61bf348e0274,,0xb2681,0x1483e,,,
42801,1,0x0,0xb5c564ed42c211c8,0x1,0x80fa4,0xabfba,,,
42841,1,0x5,0x34cd5d0ee53f42ef,0x0,0x25a3,0xee096,0x2a81b9e3d3fc,0x4e434b4545572020,0xf86ccee89c131adf
42864,1,0x1,0xe63584fc8f9f4e1,,0xd2c04,,,,
42894,1,0x3,0x2147e99d87683431,,0xe2667,,0x2a3ead391588,,0x7ccffd1135f93785
42903,1,0x2,0xa954fe3e1ce45af7,,,,,,
42930,1,0x4,0x4ce841c295601e71,,0xa7ced,0x62486,,,
42966,1,0x0,0x9efb981f5551a08a,0x1,0x20345,0x56b4b,,,
43006,1,0x5,0x27826d4266327cd8,0x0,0xeda,0x63144,0x5dc7d1f9cff0,0x425a434c52512020,0x8da51c4bb862ad37
43015,1,0x2,0xe751fd6170267749,,,,,,
43038,1,0x1,0xd22e9276240412ff,,0xa58e1,,,,
43068,1,0x3,0x264897ab0fcb9999,,0x79588,,0xe0567589c381,,0x47ca1393b695f8a0
43095,1,0x4,0xeefe9222737cc15,,0x1d3e8,0x12a93,,,
43131,1,0x0,0x1857f223fad2f393,0x1,0x15a1f,0x97366,,,
43171,1,0x5,0xbd1efa5b2935d93a,0x1,0xaa0,0x1ba47,0x13599a1bf07f,0x4550525854572020,0x967c78c0c6252d7a
43180,1,0x2,0x5011a08e48787209,,,,,,
43210,1,0x3,0x4ace804a8b287b8c,,0x2c65c,,0xba121e8885e1,,0x52409280369c942a
43233,1,0x1,0x3195c7c8eab57817,,0x76c90,,,,
43260,1,0x4,0xf51911c1536a438b,,0x6ba97,0x6e145,,,
43296,1,0x0,0x553930b369467d36,0x1,0x34aa5,0x874dd,,,
43336,1,0x5,0x64d9c80c46fe5376,0x0,0x1ff1,0x3f41a,0xf112a4b94cc8,0x4854482020202020,0x88730641409ce01c
43366,1,0x3,0x7e073ab197f1e0e5,,0x3a1eb,,0x5c83819914c8,,0xabafd43fac30782f
43389,1,0x1,0x2060fedb3c2e9890,,0x941e7,,,,
43398,1,0x2,0x1ed79a64b9d276b3,,,,,,
43425,1,0x4,0x2294965b669cbe47,,0xb042a,0x78fa9,,,
43461,1,0x0,0x4d9a22a2071a0556,0x1,0xc91b5,0xa0e,,,
43501,1,0x5,0xf8777708101057a6,0x1,0x2672,0x39251,0x9a35b8cadbb9,0x4d42595320202020,0xa6b9b5796e6aeb0c
43531,1,0x3,0xde093f42e2a1bfc8,,0xbb46f,,0x5a57c26da8c9,,0xd7e0311c7314c3c4
43540,1,0x2,0x46a904e4de97fe49,,,,,,
43563,1,0x1,0x7c5ea3087ca063d8,,0xa5f02,,,,
43590,1,0x4,0x9bce9dd60bc29f6f,,0x30134,0x5dbfa,,,
43613,1,0x1,0xf4bd3cd0066ce58d,,0x7526a,,,,
43649,1,0x0,0xbb23f484faa3169c,0x0,0xceb4c,0x49051,,,
43658,1,0x2,0xf211391bc695891,,,,,,
43688,1,0x3,0x1cce56b0928083ae,,0x76424,,0x8de493d95203,,0xddbe715de360e778
43728,1,0x5,0xba910feec2e407aa,0x1,0x25b9,0x80c93,0xc0ae1d3dc7df,0x50504c48514d2020,0x66c44c62bccd1a35
43755,1,0x4,0x4d4235547a898548,,0xd0005,0x77ffa,,,
43778,1,0x1,0x4a882fd21c417261,,0x90e3a,,,,
43814,1,0x0,0xa75f093f7ff089d8,0x0,0x877a4,0x5eac7,,,
43823,1,0x2,0x93e6f27681978580,,,,,,
43863,1,0x5,0x95748293a799bee7,0x0,0x469,0xbe817,0x50b338896aa7,0x47435a4a50512020,0xede2c8e4eb284700
43893,1,0x3,0xa907b283fec578f7,,0xd5c88,,0x1978ef787db6,,0x70d45fdf235e322
43920,1,0x4,0x25da72a03f0a26a0,,0x79003,0x57c46,,,
43943,1,0x1,0xfeddc2f073e86317,,0x911f,,,,
43979,1,0x0,0x81daf67a8a07a32b,0x0,0x37c91,0x86d98,,,
44009,1,0x3,0x59ede6f590a5b53f,,0xa169c,,0x2e309b3ea99b,,0x1ef51edc106cd626
44018,1,0x2,0xe374d5fb3882c339,,,,,,
44058,1,0x5,0xa5dec4bc407b01b9,0x0,0x2363,0x6527a,0xf968b3688ea6,0x5a48554c46202020,0x9527e5051a34019e
44085,1,0x4,0xcfc727415a66a217,,0x9511d,0x88ee,,,
44108,1,0x1,0x95e00952555aad86,,0x8dcdd,,,,
44144,1,0x0,0xb191f7d08f961a29,0x0,0x9d377,0x7ea75,,,
44174,1,0x3,0x1fc60ae9b8cb5398,,0xd9a40,,0xd88882584ac7,,0x693b915bae1199d7
44214,1,0x5,0x40585fe5349b53be,0x0,0x2416,0x8cd3d,0x4b08a55f990b,0x4846454c4a202020,0x69e2a4ab25f7717e
44223,1,0x2,0x426916fabc786490,,,,,,
44250,1,0x4,0xab4f9f4418368512,,0x241ea,0x5ef90,,,
44273,1,0x1,0xb0f65765f4b6bab5,,0xe0ec6,,,,
44309,1,0x0,0xb9c7cad293d58b84,0x0,0x85fd6,0x79d39,,,
44349,1,0x5,0xc6c01a6ed1f78c85,0x0,0x594,0x4b16,0xac981ae88b68,0x454e4c2020202020,0x4621a844ea523187
44358,1,0x2,0x3ebf329818df8c9d,,,,,,
44388,1,0x3,0x7f0d91073adbb32a,,0x6b9de,,0xf619002920d9,,0xdea047aa31460d15
44415,1,0x4,0x4594722c56dac77a,,0xa57b6,0x5ba13,,,
44438,1,0x1,0x6b9f3b3fb28b8a95,,0x370bd,,,,
44474,1,0x0,0x21b2bd5d0d36a042,0x1,0x9c134,0x99e12,,,
44514,1,0x5,0xd53bb0e4c85a29d,0x0,0x14da,0xa23a1,0x3b7eea9d011,0x4a53565120202020,0xfc42cbf2eae51818
44544,1,0x3,0x1d13183c6607f5c9,,0x292e2,,0x6e94f8a2339d,,0x6a86d14d2197abde
44553,1,0x2,0x3264529d9aae1c5e,,,,,,
44580,1,0x4,0x5eb8126210827993,,0x101cd,0x48715,,,
44603,1,0x1,0xe2cbcb5155b69d8b,,0xc33da,,,,
44612,1,0x2,0x808f9da7463fd57c,,,,,,
44648,1,0x0,0xb0941acf97ae324f,0x1,0x3478,0x396d,,,
44678,1,0x3,0xe4bd6975739f87b8,,0x6b80e,,0x548bcd6b0a7,,0x3815459484786936
44718,1,0x5,0x84e907f28daadcce,0x1,0xaa2,0x775d4,0x16c90d94f3a7,0x42594657494e2020,0x824869d205ed1998
44745,1,0x4,0x7e376dee5c4128b8,,0x62bc0,0x28aff,,,
44768,1,0x1,0x2ab79efdaaa36ad5,,0x39145,,,,
44777,1,0x2,0x3b702b608588cb35,,,,,,
44813,1,0x0,0xbcf3665af7f92621,0x1,0xb392a,0x4652c,,,
44853,1,0x5,0xe5eb2d2add00c3a,0x1,0xe5d,0x5a474,0xf4447c0ffa30,0x4246544920202020,0x2393456ae9de9cdf
44883,1,0x3,0xa2e34cb6fdbd579,,0x13e2a,,0x3f3a650600fe,,0x246ac4a0c06d5340
44910,1,0x4,0xd6474c4ec5f7707,,0x68af9,0x5582f,,,
44933,1,0x1,0x6a913b36fc422dde,,0xdb3ca,,,,
44942,1,0x2,0x84406202c9bb0a0c,,,,,,
44972,1,0x3,0x5c7f4ca2a92e2a65,,0x89641,,0x6730ae9fd446,,0xf01354936b89585e
